post,pre
4,3
3,4
4,4
4,3
3,4
4,7
7,3
3,4
4,4
4,4
4,8
8,5
5,4
4,4
4,3
3,4
4,4
4,3
3,4
4,4
4,4
4,3
3,5
5,4
4,2
2,4
4,5
5,3
3,5
5,3
3,3
3,4
4,3
3,7
7,3
3,4
4,3
3,5
5,3
3,3
3,4
4,4
4,4
4,3
3,1
1,4
4,5
5,4
4,3
3,4
4,4
4,5
5,3
3,6
6,3
3,6
6,4
4,3
3,5
5,165
165,1
1,559
559,5
5,4
4,5
5,5
5,4
4,5
5,4
4,4
4,4
4,4
4,4
4,3
3,6
6,3
3,11
11,4
4,5
5,4
4,4
4,4
4,4
4,4
4,4
4,4
4,5
5,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,5
5,4
4,37
37,3
3,98
98,3
3,2
2,3
3,3
3,4
4,4
4,2
2,4
4,2
2,4
4,4
4,3
3,5
5,4
4,1
1,3
3,5
5,4
4,8
8,3
3,3
3,4
4,8
8,4
4,3
3,137
137,4
4,1123
1123,3
3,5
5,4
4,3
3,5
5,5
5,11
11,4
4,2688
2688,5
5,8
8,5
5,3
3,4
4,6
6,10
10,4
4,4
4,13
13,17
17,11
11,5
5,7
7,3
3,4
4,5
5,4
4,3
3,6
6,5
5,5
5,5
5,1270
1270,3
3,5
5,3
3,4
4,4
4,4
4,4
4,4
4,3
3,5
5,5
5,6
6,4
4,1
1,5
5,7
7,7
7,129
129,5
5,10
10,6
6,10
10,3
3,3
3,11
11,3
3,4
4,4
4,3
3,5
5,4
4,6
6,8
8,2890
2890,3
3,6
6,2
2,5
5,4
4,5
5,5
5,5
5,4
4,5
5,37
37,4
4,686
686,4
4,6
6,5
5,3
3,3
3,4
4,3
3,3
3,4
4,3
3,407
407,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,11
11,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,6
6,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,6
6,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,10
10,3
3,5
5,3
3,3
3,4
4,3
3,3
3,1
1,3
3,3
3,3
3,4
4,2
2,1
1,3
3,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,4
4,3
3,3
3,3
3,4
4,3
3,3
3,4
4,4
4,3
3,4
4,3
3,3
3,4
4,3
3,3
3,7
7,3
3,5
5,3
3,5
5,37
37,4
4,3
3,139
139,4
4,4
4,33
33,3
3,5
5,4
4,5
5,4
4,5
5,7
7,5
5,5
5,5
5,8
8,5
5,5
5,1
1,5
5,3
3,4
4,5
5,5
5,5
5,4
4,3
3,4
4,3
3,5
5,4
4,5
5,4
4,3
3,4
4,1
1,9
9,4
4,31
31,5
5,5
5,2
2,5
5,4
4,5
5,3
3,4
4,2
2,4
4,6
6,5
5,5
5,4
4,10
10,4
4,3
3,4
4,8
8,531
531,5
5,32
32,5
5,4
4,6
6,6
6,5
5,2
2,3
3,5
5,4
4,4
4,4
4,3
3,4
4,4
4,2
2,6
6,4
4,5
5,3
3,4
4,6
6,4
4,4
4,4
4,5
5,3
3,4
4,3
3,2
2,3
3,3
3,5
5,4
4,5
5,6
6,5
5,5
5,16
16,9
9,6
6,5
5,5
5,7
7,5
5,13
13,26
26,16
16,5
5,6
6,4
4,5
5,4
4,9
9,4
4,5
5,4
4,8
8,4
4,5
5,5
5,6
6,7
7,479
479,5
5,5
5,2
2,5
5,5
5,5
5,2
2,1
1,4
4,4
4,4
4,4
4,4
4,532
532,4
4,4
4,3
3,4
4,4
4,4
4,5
5,4
4,64
64,4
4,3
3,5
5,4
4,3
3,3
3,11
11,4
4,5
5,5
5,4
4,4
4,9
9,4
4,4
4,4
4,7
7,4
4,4
4,4
4,4
4,4
4,3
3,7
7,4
4,5
5,4
4,7
7,3
3,5
5,4
4,4
4,29
29,5
5,4
4,4
4,2
2,2
2,4
4,4
4,3
3,4
4,3
3,4
4,21
21,2
2,11
11,3
3,3
3,6
6,4
4,6
6,3
3,4
4,5
5,3
3,3
3,4
4,2
2,5
5,2
2,3
3,5
5,4
4,4
4,5
5,3
3,5
5,3
3,4
4,33
33,4
4,3
3,4
4,5
5,8
8,4
4,5
5,4
4,5
5,7
7,3
3,5
5,2
2,4
4,5
5,4
4,5
5,4
4,5
5,5
5,4
4,7
7,4
4,4
4,3
3,4
4,3
3,6
6,10
10,6
6,4
4,4
4,5
5,4
4,4
4,12
12,6
6,3
3,15
15,4
4,4
4,7
7,6
6,5
5,5
5,49
49,572
572,6
6,5
5,4
4,8
8,17
17,24
24,7
7,4
4,5
5,6
6,4
4,5
5,6
6,5
5,4
4,4
4,8
8,5
5,5
5,53
53,5
5,5
5,4
4,6
6,4
4,4
4,6
6,5
5,7
7,13
13,7
7,4
4,122
122,5
5,5
5,4
4,5
5,5
5,7
7,5
5,6
6,3
3,5
5,4
4,7
7,6
6,4
4,3
3,4
4,7
7,5
5,104
104,9
9,13
13,19
19,12
12,13
13,12
12,4
4,8
8,8
8,12
12,691
691,5
5,7
7,5
5,5
5,43
43,4
4,14
14,5
5,5
5,9
9,56
56,4
4,109
109,5
5,6
6,5
5,50
50,4
4,3
3,5
5,4
4,4
4,6
6,4
4,4
4,3
3,4
4,5
5,3
3,7
7,4
4,4
4,4
4,5
5,0
0,4
4,1
1,4
4,9
9,283
283,4
4,321
321,4
4,487
487,10
10,10
10,5
5,4
4,7
7,20
20,4
4,5
5,4
4,51
51,4
4,3
3,11
11,5
5,1
1,5
5,4
4,5
5,4
4,4
4,6
6,42
42,2
2,3
3,1
1,4
4,0
0,4
4,1
1,6
6,4
4,4
4,5
5,208
208,6
6,3
3,1137
1137,3
3,3
3,4
4,5
5,1
1,5
5,3
3,3
3,4
4,4
4,4
4,4
4,4
4,3
3,4
4,4
4,7
7,3
3,4
4,6
6,6
6,104
104,4
4,3
3,22
22,315
315,7
7,4
4,4
4,2
2,6
6,17
17,5
5,8
8,2
2,1
1,6
6,5
5,5
5,4
4,3
3,4
4,7
7,3
3,5
5,3
3,4
4,3
3,4
4,5
5,4
4,5
5,8
8,4
4,4
4,4
4,10
10,4
4,576
576,4
4,12
12,3
3,4
4,4
4,3
3,4
4,4
4,5
5,6
6,3
3,9
9,4
4,4
4,4
4,6
6,8
8,7
7,7
7,8
8,4
4,4
4,5
5,4
4,3
3,5
5,5
5,3
3,5
5,13
13,394
394,36
36,226
226,14
14,5
5,22
22,5
5,5
5,6
6,7
7,80
80,9
9,6
6,6
6,9
9,13
13,490
490,7
7,6
6,8
8,10
10,30
30,5
5,6
6,6
6,5
5,5
5,18
18,5
5,109
109,3
3,7
7,3
3,4
4,0
0,8
8,518
518,6
6,4
4,2
2,3
3,5
5,6
6,5
5,6
6,4
4,4
4,658
658,3
3,5
5,3
3,5
5,6
6,4
4,4
4,16
16,3
3,7
7,3
3,3
3,4
4,5
5,3
3,6
6,4
4,3
3,6
6,4
4,4
4,8
8,3
3,4
4,3
3,4
4,5
5,3
3,4
4,6
6,3
3,3
3,4
4,5
5,7
7,4
4,3
3,4
4,2
2,3
3,6
6,5
5,5
5,4
4,3
3,4
4,4
4,4
4,4
4,3
3,5
5,6
6,4
4,4
4,3
3,4
4,7
7,6
6,3
3,4
4,3
3,6
6,3
3,4
4,3
3,4
4,4
4,3
3,4
4,5
5,4
4,4
4,4
4,69
69,4
4,4
4,4
4,4
4,4
4,4
4,5
5,5
5,6
6,4
4,6
6,5
5,10
10,7
7,1212
1212,5
5,7
7,5
5,7
7,46
46,4
4,5
5,3
3,6
6,3
3,9
9,5
5,4
4,188
188,159
159,4
4,4
4,27
27,4
4,4
4,677
677,7
7,6
6,6
6,6
6,7
7,58
58,7
7,4
4,4
4,6
6,5
5,16
16,3
3,4
4,3
3,3
3,4
4,3
3,4
4,3
3,5
5,4
4,4
4,342
342,6
6,241
241,7
7,5
5,10
10,3
3,4
4,4
4,4
4,17
17,4
4,4
4,5
5,2
2,4
4,4
4,8
8,0
0,8
8,30
30,552
552,103
103,5
5,184
184,4
4,494
494,250
250,3
3,18
18,7
7,11
11,16
16,634
634,5
5,3
3,1
1,9
9,4
4,0
0,54
54,4
4,10
10,3
3,3
3,4
4,4
4,4
4,4
4,277
277,66
66,2
2,5
5,5
5,4
4,12
12,4
4,6
6,4
4,4
4,6
6,4
4,3
3,3
3,3
3,5
5,5
5,5
5,2
2,143
143,10
10,5
5,388
388,16
16,5
5,2
2,3
3,3
3,5
5,4
4,5
5,5
5,4
4,5
5,6
6,7
7,5
5,5
5,5
5,12
12,5
5,5
5,5
5,5
5,17
17,3
3,4
4,4
4,17
17,22
22,25
25,48
48,5
5,4
4,7
7,3
3,7
7,43
43,7
7,36
36,5
5,4
4,6
6,4
4,4
4,4
4,3
3,3
3,4
4,3
3,4
4,6
6,427
427,5
5,4
4,4
4,3
3,4
4,4
4,4
4,4
4,10
10,30
30,2
2,6
6,5
5,5
5,5
5,6
6,8
8,4
4,10
10,5
5,3
3,4
4,4
4,513
513,6
6,4
4,10
10,4
4,14
14,3
3,10
10,4
4,5
5,9
9,8
8,4
4,4
4,4
4,5
5,3
3,6
6,4
4,3
3,6
6,105
105,8
8,14
14,47
47,272
272,5
5,3
3,5
5,109
109,9
9,4
4,6
6,11
11,5
5,3
3,4
4,25
25,109
109,4
4,4
4,3
3,68
68,7
7,4
4,7
7,405
405,5
5,5
5,4
4,4
4,5
5,4
4,3
3,4
4,112
112,4
4,3
3,3
3,7
7,3
3,3
3,8
8,7
7,3
3,4
4,4
4,4
4,9
9,6
6,5
5,3
3,4
4,4
4,4
4,3
3,4
4,4
4,4
4,3
3,4
4,6
6,4
4,4
4,6
6,5
5,75
75,5
5,91
91,4
4,4
4,991
991,4
4,4
4,4
4,4
4,4
4,3
3,5
5,10
10,5
5,144
144,4
4,7
7,3
3,4
4,3
3,5
5,4
4,3
3,4
4,4
4,3
3,4
4,4
4,5
5,0
0,47
47,78
78,45
45,8
8,33
33,4
4,42
42,4
4,27
27,4
4,8
8,6
6,12
12,10
10,6
6,4
4,10
10,4
4,4
4,4
4,3
3,960
960,147
147,27
27,4
4,4
4,7
7,90
90,8
8,4
4,5
5,88
88,3
3,5
5,1049
1049,5
5,364
364,5802
5802,3
3,4
4,11
11,640
640,0
0,120
120,5
5,4
4,4
4,3
3,4
4,251
251,4
4,4
4,3
3,5
5,5
5,3
3,6
6,4
4,4
4,15
15,0
0,0
0,1
1,0
0,0
0,1
1,0
0,4
4,0
0,4
4,0
0,4
4,4
4,4
4,3
3,0
0,3
3,0
0,4
4,0
0,3
3,0
0,0
0,4
4,3
3,1834
1834,23
23,8
8,660
660,5
5,13
13,4
4,3
3,7
7,8
8,7
7,592
592,2
2,4
4,7
7,159
159,91
91,34
34,940
940,614
614,4
4,531
531,5
5,4
4,1581
1581,4
4,5
5,3151
3151,142
142,4
4,4
4,3
3,26
26,4
4,1265
1265,3
3,19
19,1967
1967,399
399,7
7,5
5,189
189,3
3,8
8,5
5,5
5,13
13,19
19,5
5,4
4,7
7,9
9,5
5,4
4,5
5,4
4,6
6,10
10,32
32,5
5,4
4,14
14,5
5,4
4,5
5,80
80,5
5,410
410,8
8,4
4,5
5,2
2,4
4,4
4,4
4,4
4,3
3,5
5,4
4,3
3,2127
2127,5
5,0
0,7
7,4
4,3
3,0
0,44
44,4
4,978
978,5
5,11
11,5
5,47
47,6
6,9
9,5
5,4
4,4
4,4
4,7
7,10
10,7
7,9
9,5
5,4
4,8
8,4
4,5
5,8
8,3
3,28
28,4
4,4
4,33
33,8
8,9
9,359
359,2477
2477,134
134,24
24,1657
1657,0
0,55
55,0
0,20
20,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
